,flow_id,timestamp,src_ip,dst_ip,src_port,dst_port,flow_packet_count,flow_duration,label,original_label,predicted_label,attack_probability
216,FLOW_963809,1499278613.215342,192.168.10.5,192.229.211.40,58428,443,23,60.37548804283142,0,BENIGN,0,0.0
217,FLOW_744294,1499265943.948451,192.168.10.14,74.121.138.148,53076,443,88,363.3326399326325,0,BENIGN,0,0.0
218,FLOW_152396,1499262137.630778,23.194.141.192,192.168.10.9,443,16382,2,3.814697265625e-06,0,BENIGN,0,0.0
219,FLOW_084404,1499259678.568719,192.168.10.19,192.168.10.3,45077,53,4,0.0045220851898193,0,BENIGN,0,0.0
220,FLOW_760350,1499266682.298764,192.168.10.19,211.233.74.23,44334,80,1,0.0,0,BENIGN,0,0.0
221,FLOW_004946,1499255462.564406,192.168.10.3,192.168.10.1,60228,53,2,0.0232651233673095,0,BENIGN,0,0.0
222,FLOW_760748,1499266710.366246,192.168.10.19,192.168.10.3,31001,53,4,0.000227928161621,0,BENIGN,0,0.0
223,FLOW_395956,1499262686.894559,172.16.0.1,192.168.10.50,57486,80,9,0.0394861698150634,1,DoS Hulk,1,0.985
224,FLOW_882049,1499275591.910641,192.168.10.14,23.194.108.19,55289,443,13,5.274271965026856,0,BENIGN,0,0.0
225,FLOW_373125,1499262636.89498,172.16.0.1,192.168.10.50,43446,80,9,0.0315620899200439,1,DoS Hulk,1,0.99
226,FLOW_328870,1499262553.404122,172.16.0.1,192.168.10.50,45204,80,2,0.0002048015594482,1,DoS Hulk,1,1.0
227,FLOW_391993,1499262671.369014,172.16.0.1,192.168.10.50,54512,80,2,4.0531158447265625e-06,1,DoS Hulk,1,1.0
228,FLOW_279301,1499262453.400184,172.16.0.1,192.168.10.50,42994,80,9,0.0135920047760009,1,DoS Hulk,1,0.995
229,FLOW_335056,1499262555.368329,192.168.10.50,172.16.0.1,80,48514,2,0.0139698982238769,1,DoS Hulk,1,1.0
230,FLOW_063853,1499258863.428793,172.217.10.226,192.168.10.51,443,33107,2,3.0994415283203125e-06,0,BENIGN,0,0.0
231,FLOW_548356,1499262987.589073,172.16.0.1,192.168.10.50,34620,80,6,0.0019819736480712,1,DoS Hulk,1,1.0
232,FLOW_743814,1499265932.07701,192.168.10.9,113.207.48.145,17636,443,6,8.774124145507812,0,BENIGN,0,0.0
233,FLOW_1030638,1499282317.36255,192.168.10.17,192.168.10.3,55228,53,4,0.2644639015197754,0,BENIGN,0,0.0
234,FLOW_1017240,1499281559.82207,192.168.10.3,192.168.10.1,62002,53,4,0.9686591625213624,0,BENIGN,0,0.0
235,FLOW_854909,1499274289.062734,192.168.10.17,192.168.10.3,16665,53,4,0.0326452255249023,0,BENIGN,0,0.0
236,FLOW_596843,1499263072.226664,172.16.0.1,192.168.10.50,59028,80,9,0.0445749759674072,1,DoS Hulk,1,0.98
237,FLOW_1058403,1499284113.37641,192.168.10.16,192.168.10.3,9462,53,4,0.0002789497375488,0,BENIGN,0,0.0
238,FLOW_574150,1499263024.429063,192.168.10.50,172.16.0.1,80,48840,2,0.0003299713134765,1,DoS Hulk,1,0.94
239,FLOW_661511,1499263191.024295,172.16.0.1,192.168.10.50,42480,80,1,0.0,1,DoS Hulk,1,1.0
240,FLOW_860771,1499274593.424003,192.168.10.3,192.168.10.1,60317,53,2,0.0498640537261962,0,BENIGN,0,0.0
241,FLOW_261021,1499262405.636518,172.16.0.1,192.168.10.50,55302,80,2,9.5367431640625e-07,1,DoS Hulk,1,1.0
242,FLOW_461794,1499262806.870164,172.16.0.1,192.168.10.50,39522,80,3,5.0067901611328125e-06,1,DoS Hulk,1,1.0
243,FLOW_133314,1499261382.544742,192.168.10.19,192.168.10.3,49161,53,4,0.0980048179626464,0,BENIGN,0,0.0
244,FLOW_675252,1499263223.416384,172.16.0.1,192.168.10.50,50866,80,8,0.1436660289764404,1,DoS Hulk,1,0.955
245,FLOW_628453,1499263138.534789,172.16.0.1,192.168.10.50,52152,80,9,0.0375440120697021,1,DoS Hulk,1,0.995
246,FLOW_315459,1499262521.33025,172.16.0.1,192.168.10.50,36754,80,10,0.3575410842895508,1,DoS Hulk,1,1.0
247,FLOW_560130,1499263005.407592,192.168.10.50,172.16.0.1,80,40930,2,0.0009279251098632,1,DoS Hulk,1,1.0
248,FLOW_596550,1499263072.132699,172.16.0.1,192.168.10.50,33664,80,9,0.0244450569152832,1,DoS Hulk,1,0.97
249,FLOW_054911,1499258398.060636,172.217.10.34,192.168.10.25,443,50089,2,4.38690185546875e-05,0,BENIGN,0,0.0
250,FLOW_360945,1499262605.36188,172.16.0.1,192.168.10.50,35772,80,9,0.1464669704437255,1,DoS Hulk,1,1.0
251,FLOW_978756,1499278921.091863,192.168.10.14,192.168.10.3,63197,53,8,0.0534281730651855,0,BENIGN,0,0.0
252,FLOW_547127,1499262973.536475,172.16.0.1,192.168.10.50,33550,80,3,4.0531158447265625e-06,1,DoS Hulk,1,0.975
253,FLOW_137592,1499261602.328697,192.168.10.15,162.208.20.178,53199,80,2,0.0001471042633056,0,BENIGN,0,0.0
254,FLOW_794365,1499270841.809736,195.93.42.2,192.168.10.9,443,18583,2,3.0994415283203125e-06,0,BENIGN,0,0.0
255,FLOW_286271,1499262455.626108,172.16.0.1,192.168.10.50,46776,80,5,0.0009970664978027,1,DoS Hulk,1,1.0
256,FLOW_951259,1499278361.127068,162.208.20.178,192.168.10.5,443,56255,2,4.1961669921875e-05,0,BENIGN,0,0.0
257,FLOW_034426,1499257029.820473,192.168.10.19,74.125.192.154,34530,443,40,115.5539529323578,0,BENIGN,0,0.0
258,FLOW_1065409,1499284630.342907,192.168.10.12,130.211.16.125,58880,443,17,0.1861889362335205,0,BENIGN,0,0.0
259,FLOW_884841,1499275757.446337,192.168.10.12,192.168.10.50,35572,21,45,0.1382820606231689,0,BENIGN,0,0.0
260,FLOW_032564,1499256903.9068,192.168.10.9,192.168.10.3,56414,53,4,0.0316388607025146,0,BENIGN,0,0.0
261,FLOW_491518,1499262871.088356,172.16.0.1,192.168.10.50,57322,80,3,3.0994415283203125e-06,1,DoS Hulk,1,1.0
262,FLOW_383308,1499262654.433472,172.16.0.1,192.168.10.50,49126,80,1,0.0,1,DoS Hulk,1,1.0
263,FLOW_1001877,1499280348.981685,192.168.10.16,104.17.108.122,42390,80,4,5.169511079788208,0,BENIGN,0,0.0
264,FLOW_212501,1499262320.317934,172.16.0.1,192.168.10.50,59464,80,1,0.0,1,DoS Hulk,1,1.0
265,FLOW_511125,1499262905.571402,172.16.0.1,192.168.10.50,40800,80,10,0.3844799995422363,1,DoS Hulk,1,1.0
266,FLOW_154179,1499262203.374242,172.16.0.1,192.168.10.50,51528,80,10,1.14855694770813,1,DoS Hulk,1,1.0
267,FLOW_278052,1499262439.375564,172.16.0.1,192.168.10.50,40246,80,4,5.0067901611328125e-06,1,DoS Hulk,1,1.0
268,FLOW_783056,1499269092.327163,192.168.10.51,192.168.10.3,56475,53,4,0.0001389980316162,0,BENIGN,0,0.0
269,FLOW_472661,1499262836.856343,172.16.0.1,192.168.10.50,46466,80,1,0.0,1,DoS Hulk,1,1.0
270,FLOW_833061,1499273114.02986,192.168.10.17,23.208.80.212,49044,443,1,0.0,0,BENIGN,0,0.0
271,FLOW_124882,1499261141.661935,192.168.10.19,144.217.240.204,123,123,2,0.0164768695831298,0,BENIGN,0,0.0
272,FLOW_202383,1499262289.040814,172.16.0.1,192.168.10.50,50742,80,3,4.0531158447265625e-06,1,DoS Hulk,1,1.0
273,FLOW_173632,1499262237.934268,172.16.0.1,192.168.10.50,35552,80,2,0.0010030269622802,1,DoS Hulk,1,1.0
274,FLOW_100169,1499260383.69859,192.168.10.15,192.168.10.3,49283,53,6,0.2562520503997803,0,BENIGN,0,0.0
275,FLOW_107850,1499260558.554571,192.168.10.15,192.168.10.3,62553,53,14,111.8405261039734,0,BENIGN,0,0.0
276,FLOW_914149,1499276727.728182,162.208.20.178,192.168.10.8,80,59481,1,0.0,0,BENIGN,0,0.0
277,FLOW_030599,1499256836.439949,23.15.4.11,192.168.10.8,80,49636,1,0.0,0,BENIGN,0,0.0
278,FLOW_332580,1499262554.560318,172.16.0.1,192.168.10.50,47316,80,9,0.1435039043426513,1,DoS Hulk,1,0.98
279,FLOW_314287,1499262520.97728,192.168.10.50,172.16.0.1,80,35792,2,0.0109810829162597,1,DoS Hulk,1,1.0
280,FLOW_403976,1499262703.485059,172.16.0.1,192.168.10.50,34030,80,4,2.86102294921875e-06,1,DoS Hulk,1,0.845
281,FLOW_426706,1499262738.757062,172.16.0.1,192.168.10.50,47200,80,3,4.911422729492188e-05,1,DoS Hulk,1,1.0
282,FLOW_173189,1499262237.797232,172.16.0.1,192.168.10.50,35318,80,2,2.1457672119140625e-06,1,DoS Hulk,1,1.0
283,FLOW_948368,1499278308.670453,192.168.10.16,192.168.10.3,26241,53,4,0.0489790439605712,0,BENIGN,0,0.0
284,FLOW_753975,1499266370.009066,192.168.10.8,52.73.182.32,53795,443,2,0.0001637935638427,0,BENIGN,0,0.0
285,FLOW_126200,1499261161.921063,172.16.0.1,192.168.10.50,38784,80,7,63.1100959777832,1,DoS Slowhttptest,1,1.0
286,FLOW_459149,1499262805.815217,172.16.0.1,192.168.10.50,38282,80,2,5.0067901611328125e-06,1,DoS Hulk,1,1.0
287,FLOW_028171,1499256722.333857,192.168.10.8,173.241.242.143,49679,443,18,20.64770698547364,0,BENIGN,0,0.0
288,FLOW_717181,1499264303.14974,172.16.0.1,192.168.10.50,42362,80,14,5.004750967025757,1,DoS GoldenEye,1,0.995
289,FLOW_851594,1499274118.947725,192.168.10.12,192.168.10.3,17263,53,4,0.0608570575714111,0,BENIGN,0,0.0
290,FLOW_439885,1499262771.331169,172.16.0.1,192.168.10.50,55424,80,2,4.0531158447265625e-06,1,DoS Hulk,1,1.0
291,FLOW_838704,1499273401.643572,192.168.10.17,192.243.250.58,42205,443,1,0.0,0,BENIGN,0,0.0
292,FLOW_570756,1499263022.598074,172.16.0.1,192.168.10.50,46988,80,4,0.0009939670562744,1,DoS Hulk,1,1.0
293,FLOW_364820,1499262620.942445,172.16.0.1,192.168.10.50,38206,80,9,0.1424529552459716,1,DoS Hulk,1,0.985
294,FLOW_320060,1499262536.594988,172.16.0.1,192.168.10.50,39872,80,2,2.86102294921875e-06,1,DoS Hulk,1,1.0
295,FLOW_375293,1499262637.566956,172.16.0.1,192.168.10.50,40990,80,1,0.0,1,DoS Hulk,1,1.0
296,FLOW_755646,1499266432.329534,192.168.10.12,192.168.10.3,51931,53,4,0.0002169609069824,0,BENIGN,0,0.0
297,FLOW_711676,1499264083.267322,185.86.139.59,192.168.10.14,443,52628,2,2.86102294921875e-06,0,BENIGN,0,0.0
298,FLOW_841294,1499273529.948825,192.168.10.5,172.217.12.194,52803,80,30,115.97606301307678,0,BENIGN,0,0.0
299,FLOW_616418,1499263106.597694,172.16.0.1,192.168.10.50,45012,80,3,5.0067901611328125e-06,1,DoS Hulk,1,1.0
300,FLOW_617363,1499263106.924837,192.168.10.50,172.16.0.1,80,45570,2,0.0018568038940429,1,DoS Hulk,1,1.0
301,FLOW_469834,1499262822.274741,172.16.0.1,192.168.10.50,44560,80,2,2.1457672119140625e-06,1,DoS Hulk,1,1.0
302,FLOW_662575,1499263204.857764,172.16.0.1,192.168.10.50,43580,80,7,0.0010759830474853,1,DoS Hulk,1,1.0
303,FLOW_678448,1499263224.445363,172.16.0.1,192.168.10.50,52330,80,1,0.0,1,DoS Hulk,1,1.0
304,FLOW_063151,1499258827.387875,172.217.9.238,192.168.10.9,80,15394,1,0.0,0,BENIGN,0,0.0
305,FLOW_730775,1499264930.861046,74.208.255.172,192.168.10.8,443,53098,1,0.0,0,BENIGN,0,0.0
306,FLOW_447475,1499262787.286735,172.16.0.1,192.168.10.50,60440,80,4,1.9073486328125e-06,1,DoS Hulk,1,0.9999835526315789
307,FLOW_078099,1499259441.770427,192.168.10.12,104.88.49.187,34410,443,1,0.0,0,BENIGN,0,0.0
308,FLOW_995711,1499279748.193725,192.168.10.12,69.64.147.32,47790,443,2,0.0883998870849609,0,BENIGN,0,0.0
309,FLOW_1009415,1499280949.176757,192.168.10.17,172.217.10.225,53348,443,1,0.0,0,BENIGN,0,0.0
310,FLOW_740616,1499265790.813307,52.1.246.30,192.168.10.16,443,33236,1,0.0,0,BENIGN,0,0.0
311,FLOW_1009076,1499280910.507847,192.168.10.14,172.217.12.174,57299,80,4,5.995084047317505,0,BENIGN,0,0.0
312,FLOW_274708,1499262438.186633,192.168.10.50,172.16.0.1,80,39782,2,0.0119409561157226,1,DoS Hulk,1,1.0
313,FLOW_452963,1499262793.735912,192.168.10.14,54.164.184.124,52146,443,39,181.2068388462067,0,BENIGN,0,0.0
314,FLOW_454644,1499262804.119277,172.16.0.1,192.168.10.50,36140,80,9,0.1885221004486084,1,DoS Hulk,1,0.94
315,FLOW_1023291,1499281930.631167,192.168.10.15,52.206.139.182,57173,443,1,0.0,0,BENIGN,0,0.0
316,FLOW_586769,1499263055.586151,172.16.0.1,192.168.10.50,56126,80,1,0.0,1,DoS Hulk,1,1.0
317,FLOW_141746,1499261753.658509,192.168.10.12,8.43.72.32,36576,80,1,0.0,0,BENIGN,0,0.0
318,FLOW_738564,1499265622.042658,192.168.10.8,199.59.150.10,53374,443,1,0.0,0,BENIGN,0,0.0
319,FLOW_476058,1499262837.942409,192.168.10.50,172.16.0.1,80,48128,2,0.000885009765625,1,DoS Hulk,1,1.0
320,FLOW_602601,1499263088.663199,172.16.0.1,192.168.10.50,37198,80,9,0.1484720706939697,1,DoS Hulk,1,1.0
321,FLOW_916963,1499276880.178139,162.208.20.178,192.168.10.8,80,59695,1,0.0,0,BENIGN,0,0.0
322,FLOW_101402,1499260423.771833,192.168.10.16,172.217.11.42,33498,443,1,0.0,0,BENIGN,0,0.0
323,FLOW_915783,1499276840.79384,66.231.239.57,192.168.10.14,443,55868,2,2.1457672119140625e-06,0,BENIGN,0,0.0
324,FLOW_395879,1499262686.864576,192.168.10.50,172.16.0.1,80,57352,2,0.0099549293518066,1,DoS Hulk,1,1.0
325,FLOW_305480,1499262503.551913,172.16.0.1,192.168.10.50,59052,80,9,0.0293009281158447,1,DoS Hulk,1,1.0
326,FLOW_494064,1499262871.85031,172.16.0.1,192.168.10.50,58556,80,2,9.5367431640625e-07,1,DoS Hulk,1,1.0
327,FLOW_915039,1499276794.943152,192.168.10.8,192.168.10.3,56733,53,4,0.0002350807189941,0,BENIGN,0,0.0
328,FLOW_267643,1499262421.196094,172.16.0.1,192.168.10.50,35320,80,2,0.0009739398956298,1,DoS Hulk,1,1.0
329,FLOW_929900,1499277779.008936,192.168.10.19,120.50.136.181,55795,80,4,5.565279006958008,0,BENIGN,0,0.0
330,FLOW_287889,1499262469.596708,172.16.0.1,192.168.10.50,48192,80,5,0.0010139942169189,1,DoS Hulk,1,1.0
331,FLOW_818391,1499272118.427352,192.168.10.17,52.68.144.112,51814,80,1,0.0,0,BENIGN,0,0.0
332,FLOW_789272,1499270245.105997,192.168.10.5,50.31.164.173,51945,443,13,5.465579986572266,0,BENIGN,0,0.0
333,FLOW_670192,1499263207.51783,172.16.0.1,192.168.10.50,47646,80,4,3.0994415283203125e-06,1,DoS Hulk,1,1.0
334,FLOW_208748,1499262305.602357,172.16.0.1,192.168.10.50,56744,80,1,0.0,1,DoS Hulk,1,1.0
335,FLOW_070195,1499259130.831916,172.217.7.4,192.168.10.9,443,15529,2,2.86102294921875e-06,0,BENIGN,0,0.0
336,FLOW_415541,1499262721.232596,172.16.0.1,192.168.10.50,40540,80,1,0.0,1,DoS Hulk,1,0.99
337,FLOW_642154,1499263156.544356,192.168.10.50,172.16.0.1,80,59600,2,0.0009520053863525,1,DoS Hulk,1,1.0
338,FLOW_222952,1499262337.146503,172.16.0.1,192.168.10.50,37138,80,3,0.0004010200500488,1,DoS Hulk,1,1.0
339,FLOW_119931,1499260944.143683,192.168.10.51,68.64.16.192,40177,443,1,0.0,0,BENIGN,0,0.0
340,FLOW_640724,1499263156.097287,172.16.0.1,192.168.10.50,59068,80,10,0.3749780654907226,1,DoS Hulk,1,0.995
341,FLOW_149919,1499262067.212736,192.168.10.3,192.168.10.1,62544,53,2,0.0610170364379882,0,BENIGN,0,0.0
342,FLOW_458369,1499262805.518209,172.16.0.1,192.168.10.50,37836,80,1,0.0,1,DoS Hulk,1,1.0
343,FLOW_832628,1499273069.400254,192.168.10.14,192.168.10.50,54783,22,81,1.4056110382080078,0,BENIGN,0,0.0
344,FLOW_576968,1499263038.640617,192.168.10.50,172.16.0.1,80,50628,8,0.1584701538085937,1,DoS Hulk,1,0.99
345,FLOW_664068,1499263205.534109,172.16.0.1,192.168.10.50,44462,80,1,0.0,1,DoS Hulk,1,1.0
346,FLOW_096170,1499260093.509843,179.43.146.90,192.168.10.15,80,50831,1,0.0,0,BENIGN,0,0.0
347,FLOW_389392,1499262670.551049,172.16.0.1,192.168.10.50,51422,80,12,0.9774150848388672,1,DoS Hulk,1,1.0
348,FLOW_043939,1499257753.924129,192.168.10.25,172.217.12.198,49919,443,1,0.0,0,BENIGN,0,0.0
349,FLOW_265161,1499262420.469066,172.16.0.1,192.168.10.50,34278,80,9,0.01353120803833,1,DoS Hulk,1,1.0
350,FLOW_177637,1499262239.966377,172.16.0.1,192.168.10.50,37684,80,1,0.0,1,DoS Hulk,1,0.995
351,FLOW_796845,1499271056.560816,192.168.10.14,174.129.244.5,54001,443,16,5.94685697555542,0,BENIGN,0,0.0
352,FLOW_468812,1499262821.941778,172.16.0.1,192.168.10.50,40210,80,9,0.1574561595916748,1,DoS Hulk,1,0.96
353,FLOW_264448,1499262420.243115,172.16.0.1,192.168.10.50,33852,80,7,0.0035140514373779,1,DoS Hulk,1,0.985
354,FLOW_028573,1499256761.790721,192.168.10.16,66.228.59.187,123,123,2,0.0463120937347412,0,BENIGN,0,0.0
355,FLOW_045533,1499257805.139254,192.168.10.8,192.82.242.23,50066,80,3,0.0054669380187988,0,BENIGN,0,0.0
356,FLOW_765879,1499266970.683065,192.168.10.12,192.168.10.3,35903,53,4,0.6233110427856445,0,BENIGN,0,0.0
357,FLOW_635700,1499263141.11116,192.168.10.50,172.16.0.1,80,53700,2,0.0001840591430664,1,DoS Hulk,1,1.0
358,FLOW_303182,1499262489.260159,172.16.0.1,192.168.10.50,55510,80,1,0.0,1,DoS Hulk,1,0.98
359,FLOW_1016127,1499281513.24228,192.168.10.17,151.139.240.27,59890,443,54,4.532933950424194,0,BENIGN,0,0.0
360,FLOW_255814,1499262403.964606,192.168.10.50,172.16.0.1,80,56850,2,0.0099809169769287,1,DoS Hulk,1,1.0
361,FLOW_197159,1499262287.346847,172.16.0.1,192.168.10.50,50112,80,1,0.0,1,DoS Hulk,1,0.955
362,FLOW_735386,1499265366.714898,192.168.10.51,68.67.178.138,39580,443,2,0.3932437896728515,0,BENIGN,0,0.0
363,FLOW_1031421,1499282377.824233,192.168.10.17,192.168.10.3,39155,53,4,0.0523698329925537,0,BENIGN,0,0.0
364,FLOW_252735,1499262389.452983,172.16.0.1,192.168.10.50,54700,80,1,0.0,1,DoS Hulk,1,1.0
365,FLOW_201038,1499262288.545845,172.16.0.1,192.168.10.50,43484,80,1,0.0,1,DoS Hulk,1,1.0
366,FLOW_993794,1499279623.727093,54.192.39.12,192.168.10.8,443,60962,3,0.0031731128692626,0,BENIGN,0,0.0
367,FLOW_971262,1499278766.272693,192.168.10.9,74.121.138.148,22043,443,21,32.11556100845337,0,BENIGN,0,0.0
368,FLOW_649947,1499263173.575804,172.16.0.1,192.168.10.50,36270,80,9,0.1505680084228515,1,DoS Hulk,1,0.995
369,FLOW_191952,1499262271.8703,172.16.0.1,192.168.10.50,46770,80,8,0.1546700000762939,1,DoS Hulk,1,0.895
370,FLOW_453176,1499262799.755399,192.168.10.14,52.32.174.154,52148,443,1,0.0,0,BENIGN,0,0.0
371,FLOW_983267,1499279139.762045,192.168.10.12,23.61.187.27,40274,80,37,119.11978101730348,0,BENIGN,0,0.0
372,FLOW_536363,1499262955.394973,172.16.0.1,192.168.10.50,55354,80,1,0.0,1,DoS Hulk,1,1.0
373,FLOW_620977,1499263122.054236,172.16.0.1,192.168.10.50,45954,80,1,0.0,1,DoS Hulk,1,1.0
374,FLOW_626632,1499263130.906603,192.168.10.8,192.168.10.3,61481,53,4,0.0001528263092041,0,BENIGN,0,0.0
375,FLOW_596109,1499263071.986655,172.16.0.1,192.168.10.50,33320,80,1,0.0,1,DoS Hulk,1,0.995
376,FLOW_984662,1499279171.935063,192.168.10.19,104.97.68.155,47395,443,1,0.0,0,BENIGN,0,0.0
377,FLOW_650879,1499263173.878795,172.16.0.1,192.168.10.50,36538,80,6,0.0019969940185546,1,DoS Hulk,1,0.9999909173478656
378,FLOW_567081,1499263021.451114,172.16.0.1,192.168.10.50,45100,80,1,0.0,1,DoS Hulk,1,1.0
379,FLOW_909925,1499276584.196845,192.168.10.8,162.208.22.34,59202,80,2,4.1961669921875e-05,0,BENIGN,0,0.0
380,FLOW_297481,1499262487.31218,172.16.0.1,192.168.10.50,53636,80,5,0.0010428428649902,1,DoS Hulk,1,1.0
381,FLOW_220755,1499262336.458992,172.16.0.1,192.168.10.50,35822,80,1,0.0,1,DoS Hulk,1,1.0
382,FLOW_344733,1499262586.364434,172.16.0.1,192.168.10.50,55110,80,1,0.0,1,DoS Hulk,1,0.87
383,FLOW_517173,1499262921.364945,172.16.0.1,192.168.10.50,42186,80,10,0.3544270992279053,1,DoS Hulk,1,1.0
384,FLOW_885049,1499275781.763455,192.168.10.25,72.21.91.113,52584,443,30,60.27442908287048,0,BENIGN,0,0.0
385,FLOW_113220,1499260676.910686,192.168.10.15,69.16.175.10,52344,80,10,10.22403597831726,0,BENIGN,0,0.0
386,FLOW_816883,1499272064.98622,182.22.25.252,192.168.10.17,80,47662,1,0.0,0,BENIGN,0,0.0
387,FLOW_418827,1499262722.320572,172.16.0.1,192.168.10.50,40680,80,2,2.1457672119140625e-06,1,DoS Hulk,1,1.0
388,FLOW_780732,1499268647.696417,192.168.10.3,192.168.10.1,62076,53,2,0.0608508586883544,0,BENIGN,0,0.0
389,FLOW_981162,1499279040.011319,192.168.10.14,151.101.192.217,56694,443,1,0.0,0,BENIGN,0,0.0
390,FLOW_170400,1499262236.949302,172.16.0.1,192.168.10.50,33958,80,4,0.0009961128234863,1,DoS Hulk,1,1.0
391,FLOW_520822,1499262922.51287,172.16.0.1,192.168.10.50,46378,80,2,9.5367431640625e-07,1,DoS Hulk,1,1.0
392,FLOW_546447,1499262973.298471,172.16.0.1,192.168.10.50,33406,80,10,0.1475040912628173,1,DoS Hulk,1,0.99
393,FLOW_347040,1499262587.152394,172.16.0.1,192.168.10.50,56430,80,9,0.0444438457489013,1,DoS Hulk,1,0.985
394,FLOW_664443,1499263205.640947,192.168.10.50,172.16.0.1,80,44642,2,0.0049338340759277,1,DoS Hulk,1,0.995
395,FLOW_937133,1499278124.992474,192.168.10.16,52.38.5.243,52322,443,1,0.0,0,BENIGN,0,0.0
396,FLOW_593538,1499263071.049866,172.16.0.1,192.168.10.50,60178,80,9,0.0018661022186279,1,DoS Hulk,1,1.0
397,FLOW_948476,1499278309.495217,192.168.10.5,162.208.20.178,55758,443,12,0.668968915939331,0,BENIGN,0,0.0
398,FLOW_421097,1499262736.990147,172.16.0.1,192.168.10.50,38400,80,1,0.0,1,DoS Hulk,1,0.995
399,FLOW_911143,1499276623.269095,192.168.10.9,174.35.73.137,20812,80,1,0.0,0,BENIGN,0,0.0
400,FLOW_374439,1499262637.325977,172.16.0.1,192.168.10.50,44160,80,3,5.0067901611328125e-06,1,DoS Hulk,1,1.0
401,FLOW_459743,1499262806.033205,172.16.0.1,192.168.10.50,38590,80,2,4.0531158447265625e-06,1,DoS Hulk,1,1.0
402,FLOW_988371,1499279386.82273,192.168.10.16,178.255.83.1,39670,80,7,0.0472059249877929,0,BENIGN,0,0.0
403,FLOW_300668,1499262488.331189,172.16.0.1,192.168.10.50,55836,80,10,0.3556311130523681,1,DoS Hulk,1,1.0
404,FLOW_1001383,1499280251.59877,52.86.81.107,192.168.10.9,443,22849,1,0.0,0,BENIGN,0,0.0
405,FLOW_582298,1499263040.278531,172.16.0.1,192.168.10.50,53284,80,6,0.0010750293731689,1,DoS Hulk,1,1.0
406,FLOW_706978,1499263982.156505,172.16.0.1,192.168.10.50,36256,80,2,53.50857496261597,1,DoS GoldenEye,1,1.0
407,FLOW_1006457,1499280762.894344,192.168.10.9,23.210.202.27,22944,80,1,0.0,0,BENIGN,0,0.0
408,FLOW_619713,1499263121.46073,172.16.0.1,192.168.10.50,47444,80,7,0.0024549961090087,1,DoS Hulk,1,0.955
409,FLOW_400870,1499262688.414533,172.16.0.1,192.168.10.50,59996,80,2,6.198883056640625e-06,1,DoS Hulk,1,1.0
410,FLOW_351704,1499262588.570385,172.16.0.1,192.168.10.50,58712,80,1,0.0,1,DoS Hulk,1,1.0
411,FLOW_198840,1499262287.831855,172.16.0.1,192.168.10.50,48234,80,3,2.86102294921875e-06,1,DoS Hulk,1,1.0
412,FLOW_246780,1499262387.52704,172.16.0.1,192.168.10.50,51254,80,5,0.0009989738464355,1,DoS Hulk,1,1.0
413,FLOW_122399,1499261076.719013,192.168.10.15,192.168.10.3,55551,53,4,0.0264570713043212,0,BENIGN,0,0.0
414,FLOW_563754,1499263006.599535,172.16.0.1,192.168.10.50,43048,80,1,0.0,1,DoS Hulk,1,0.99
415,FLOW_500361,1499262888.524833,172.16.0.1,192.168.10.50,34228,80,10,0.1489119529724121,1,DoS Hulk,1,0.995
416,FLOW_735956,1499265392.882478,192.168.10.3,192.168.10.1,61037,53,2,0.0638580322265625,0,BENIGN,0,0.0
417,FLOW_174733,1499262238.303257,172.16.0.1,192.168.10.50,36194,80,3,0.0009911060333251,1,DoS Hulk,1,1.0
418,FLOW_773309,1499267535.894606,192.168.10.19,184.86.217.145,51809,443,18,6.100922822952271,0,BENIGN,0,0.0
419,FLOW_1057811,1499284106.141791,192.168.10.15,200.221.7.94,58021,80,2,8.797645568847656e-05,0,BENIGN,0,0.0
420,FLOW_452977,1499262793.844982,192.168.10.5,192.168.10.3,57508,53,4,0.0002369880676269,0,BENIGN,0,0.0
421,FLOW_977812,1499278905.563782,192.168.10.3,192.168.10.1,62428,53,2,0.5035200119018555,0,BENIGN,0,0.0
422,FLOW_998891,1499280035.340097,192.168.10.17,151.101.0.68,55704,443,41,115.39408612251282,0,BENIGN,0,0.0
423,FLOW_283379,1499262454.695177,172.16.0.1,192.168.10.50,42154,80,1,0.0,1,DoS Hulk,1,0.855
424,FLOW_934174,1499278065.742076,192.168.10.5,192.168.10.3,52628,53,4,0.0002400875091552,0,BENIGN,0,0.0
425,FLOW_932583,1499278022.685831,192.168.10.51,192.168.10.3,24309,53,4,0.0240609645843505,0,BENIGN,0,0.0
426,FLOW_893807,1499275911.549039,192.168.10.8,192.168.10.3,51092,53,4,0.0001962184906005,0,BENIGN,0,0.0
427,FLOW_404984,1499262703.812149,192.168.10.50,172.16.0.1,80,56668,2,0.0009288787841796,1,DoS Hulk,1,0.995
428,FLOW_694410,1499263726.656816,34.193.24.97,192.168.10.12,443,52326,1,0.0,0,BENIGN,0,0.0
429,FLOW_171796,1499262237.407284,172.16.0.1,192.168.10.50,34796,80,3,0.0009779930114746,1,DoS Hulk,1,1.0
430,FLOW_485228,1499262855.638753,172.16.0.1,192.168.10.50,53510,80,1,0.0,1,DoS Hulk,1,0.995
431,FLOW_195369,1499262286.715941,172.16.0.1,192.168.10.50,48986,80,1,0.0,1,DoS Hulk,1,1.0
432,FLOW_634229,1499263140.404732,172.16.0.1,192.168.10.50,55024,80,10,99.22512412071228,1,DoS Hulk,1,1.0
