flow_id,timestamp,src_ip,dst_ip,src_mac,dst_mac,actual_label,baseline_prediction,baseline_attack_probability,perturbed_prediction,perturbed_attack_probability,prediction_changed,benign_induction,original_dst_port,original_src_port,scenario
FLOW_1015644,1499281507.861966,192.168.10.17,172.217.10.110,00:23:ae:9b:95:67,00:c1:b1:14:eb:31,0,0,0.0,0,0.01,False,False,80,43006,src_port_randomized
FLOW_1026233,1499282061.822503,192.168.10.8,59.106.194.80,b8:ac:6f:36:08:f5,00:c1:b1:14:eb:31,0,0,0.0,0,0.0,False,False,443,61325,src_port_randomized
FLOW_900455,1499276108.687955,192.168.10.9,104.25.249.26,b8:ac:6f:1d:1f:6c,00:c1:b1:14:eb:31,0,0,0.0,0,0.0,False,False,443,20627,src_port_randomized
FLOW_807033,1499271488.390656,52.201.110.241,192.168.10.51,00:c1:b1:14:eb:31,b8:ac:6f:36:0b:a8,0,0,0.0,0,0.07,False,False,34483,443,src_port_randomized
FLOW_003686,1499255370.326499,192.168.10.16,54.241.242.218,00:23:ae:9b:8a:bf,00:c1:b1:14:eb:31,0,0,0.0,0,0.015,False,False,443,43268,src_port_randomized
FLOW_847010,1499273847.093499,198.8.70.211,192.168.10.8,00:c1:b1:14:eb:31,b8:ac:6f:36:08:f5,0,0,0.0,0,0.0,False,False,55429,443,src_port_randomized
FLOW_137203,1499261593.302787,152.195.33.132,192.168.10.15,00:c1:b1:14:eb:31,00:1e:4f:d4:ca:28,0,0,0.0,0,0.06,False,False,53000,443,src_port_randomized
FLOW_1021952,1499281863.168366,178.255.83.1,192.168.10.19,00:c1:b1:14:eb:31,00:23:ae:9b:ad:b3,0,0,0.0,0,0.1,False,False,48567,80,src_port_randomized
FLOW_928756,1499277728.400471,192.168.10.9,151.101.1.42,b8:ac:6f:1d:1f:6c,00:c1:b1:14:eb:31,0,0,0.0,0,0.0,False,False,443,21256,src_port_randomized
FLOW_003569,1499255369.323999,192.168.10.3,192.168.10.1,18:66:da:9b:e3:7d,00:c1:b1:14:eb:31,0,0,0.0,0,0.0,False,False,53,60913,src_port_randomized
FLOW_818624,1499272183.47147,192.168.10.16,120.55.246.187,00:23:ae:9b:8a:bf,00:c1:b1:14:eb:31,0,0,0.0,0,0.035,False,False,443,53632,src_port_randomized
FLOW_1055180,1499284036.045804,192.168.10.3,192.168.10.1,18:66:da:9b:e3:7d,00:c1:b1:14:eb:31,0,0,0.0,0,0.0,False,False,53,62475,src_port_randomized
FLOW_143713,1499261832.38263,192.168.10.12,192.229.173.26,b8:ac:6f:36:04:e3,00:c1:b1:14:eb:31,0,0,0.0,0,0.0,False,False,443,47704,src_port_randomized
FLOW_946865,1499278281.138234,192.168.10.5,192.168.10.3,b8:ac:6f:36:0a:8b,18:66:da:9b:e3:7d,0,0,0.0,0,0.0,False,False,53,54518,src_port_randomized
FLOW_133607,1499261396.450849,192.168.10.12,68.67.180.45,b8:ac:6f:36:04:e3,00:c1:b1:14:eb:31,0,0,0.0,0,0.0,False,False,80,43856,src_port_randomized
FLOW_901884,1499276148.158417,192.168.10.14,192.168.10.3,b8:ac:6f:36:07:ee,18:66:da:9b:e3:7d,0,0,0.0,0,0.0,False,False,53,58258,src_port_randomized
FLOW_791204,1499270443.95242,192.168.10.15,192.168.10.3,00:1e:4f:d4:ca:28,18:66:da:9b:e3:7d,0,0,0.0,0,0.0,False,False,53,53605,src_port_randomized
FLOW_120746,1499261011.932589,192.168.10.51,162.213.33.48,b8:ac:6f:36:0b:a8,00:c1:b1:14:eb:31,0,0,0.0,0,0.0,False,False,443,48433,src_port_randomized
FLOW_1032959,1499282498.06879,192.168.10.3,192.168.10.1,18:66:da:9b:e3:7d,00:c1:b1:14:eb:31,0,0,0.0,0,0.0,False,False,53,60417,src_port_randomized
FLOW_1062135,1499284322.797518,192.168.10.16,192.154.108.74,00:23:ae:9b:8a:bf,00:c1:b1:14:eb:31,0,0,0.0,0,0.005,False,False,123,123,src_port_randomized
FLOW_1046771,1499283496.736529,192.168.10.25,173.241.242.143,00:25:00:a8:c4:60,00:c1:b1:14:eb:31,0,0,0.0,0,0.005,False,False,443,53672,src_port_randomized
FLOW_1029263,1499282256.537093,192.168.10.8,185.86.138.32,b8:ac:6f:36:08:f5,00:c1:b1:14:eb:31,0,0,0.0,0,0.0,False,False,80,61391,src_port_randomized
FLOW_924659,1499277318.539071,192.168.10.8,162.208.20.178,b8:ac:6f:36:08:f5,00:c1:b1:14:eb:31,0,0,0.0,0,0.0,False,False,80,60298,src_port_randomized
FLOW_805727,1499271459.997868,192.168.10.3,192.168.10.1,18:66:da:9b:e3:7d,00:c1:b1:14:eb:31,0,0,0.0,0,0.0,False,False,53,60647,src_port_randomized
FLOW_776032,1499267836.997138,192.168.10.16,192.168.10.3,00:23:ae:9b:8a:bf,18:66:da:9b:e3:7d,0,0,0.0,0,0.0,False,False,53,35860,src_port_randomized
FLOW_902594,1499276155.795989,192.168.10.8,192.168.10.3,b8:ac:6f:36:08:f5,18:66:da:9b:e3:7d,0,0,0.0,0,0.0,False,False,53,62764,src_port_randomized
FLOW_965620,1499278652.798898,162.208.22.34,192.168.10.5,00:c1:b1:14:eb:31,b8:ac:6f:36:0a:8b,0,0,0.0,0,0.005,False,False,58748,443,src_port_randomized
FLOW_687236,1499263303.415544,192.168.10.14,192.168.10.3,b8:ac:6f:36:07:ee,18:66:da:9b:e3:7d,0,0,0.0,0,0.0,False,False,53,60655,src_port_randomized
FLOW_963059,1499278591.689441,192.168.10.5,162.208.22.34,b8:ac:6f:36:0a:8b,00:c1:b1:14:eb:31,0,0,0.0,0,0.0,False,False,443,58307,src_port_randomized
FLOW_690322,1499263520.169524,172.217.12.174,192.168.10.12,00:c1:b1:14:eb:31,b8:ac:6f:36:04:e3,0,0,0.0,0,0.135,False,False,60260,80,src_port_randomized
FLOW_971935,1499278774.400665,162.208.20.178,192.168.10.5,00:c1:b1:14:eb:31,b8:ac:6f:36:0a:8b,0,0,0.0,0,0.0,False,False,59740,443,src_port_randomized
FLOW_870476,1499275005.191846,192.168.10.12,192.168.10.3,b8:ac:6f:36:04:e3,18:66:da:9b:e3:7d,0,0,0.0,0,0.0,False,False,53,17874,src_port_randomized
FLOW_1039411,1499282862.074203,192.168.10.8,192.0.76.3,b8:ac:6f:36:08:f5,00:c1:b1:14:eb:31,0,0,0.0,0,0.0,False,False,443,61639,src_port_randomized
FLOW_872420,1499275089.586858,52.22.67.152,192.168.10.19,00:c1:b1:14:eb:31,00:23:ae:9b:ad:b3,0,0,0.0,0,0.025,False,False,39862,443,src_port_randomized
FLOW_997582,1499279955.204381,192.168.10.3,192.168.10.1,18:66:da:9b:e3:7d,00:c1:b1:14:eb:31,0,0,0.0,0,0.0,False,False,53,60170,src_port_randomized
FLOW_1034247,1499282603.266214,192.168.10.50,192.168.10.8,00:19:b9:0a:69:f1,b8:ac:6f:36:08:f5,0,0,0.0,0,0.0,False,False,61477,21,src_port_randomized
FLOW_713575,1499264218.331961,192.168.10.51,52.84.29.207,b8:ac:6f:36:0b:a8,00:c1:b1:14:eb:31,0,0,0.0,0,0.0,False,False,443,41547,src_port_randomized
FLOW_110096,1499260609.383397,192.168.10.51,172.16.0.1,b8:ac:6f:36:0b:a8,00:c1:b1:14:eb:31,0,0,0.0,0,0.01,False,False,443,48145,src_port_randomized
FLOW_1047470,1499283539.870663,192.168.10.14,192.168.10.3,b8:ac:6f:36:07:ee,18:66:da:9b:e3:7d,0,0,0.0,0,0.0,False,False,53,51270,src_port_randomized
FLOW_627145,1499263136.750927,192.168.10.8,192.168.10.3,b8:ac:6f:36:08:f5,18:66:da:9b:e3:7d,0,0,0.0,0,0.0,False,False,53,58606,src_port_randomized
FLOW_644783,1499263171.736845,192.168.10.12,192.168.10.3,b8:ac:6f:36:04:e3,18:66:da:9b:e3:7d,0,0,0.0,0,0.0,False,False,53,10315,src_port_randomized
FLOW_144421,1499261843.195639,192.168.10.12,209.15.36.34,b8:ac:6f:36:04:e3,00:c1:b1:14:eb:31,0,0,0.005,0,0.055,False,False,443,48286,src_port_randomized
FLOW_824452,1499272508.181442,192.168.10.50,192.168.10.3,00:19:b9:0a:69:f1,18:66:da:9b:e3:7d,0,0,0.0,0,0.0,False,False,53,10544,src_port_randomized
FLOW_095994,1499260088.167522,192.168.10.15,172.217.9.238,00:1e:4f:d4:ca:28,00:c1:b1:14:eb:31,0,0,0.0,0,0.0,False,False,80,50853,src_port_randomized
FLOW_922689,1499277220.232542,192.168.10.8,198.211.102.46,b8:ac:6f:36:08:f5,00:c1:b1:14:eb:31,0,0,0.0,0,0.0,False,False,80,60167,src_port_randomized
FLOW_782239,1499268998.753483,192.168.10.51,192.168.10.3,b8:ac:6f:36:0b:a8,18:66:da:9b:e3:7d,0,0,0.0,0,0.0,False,False,53,47669,src_port_randomized
FLOW_107502,1499260551.589714,205.180.87.140,192.168.10.15,00:c1:b1:14:eb:31,00:1e:4f:d4:ca:28,0,0,0.0,0,0.0,False,False,51584,443,src_port_randomized
FLOW_048310,1499257919.42826,52.7.235.158,192.168.10.16,00:c1:b1:14:eb:31,00:23:ae:9b:8a:bf,0,0,0.0,0,0.0,False,False,47858,8080,src_port_randomized
FLOW_846192,1499273830.729363,151.101.22.2,192.168.10.8,00:c1:b1:14:eb:31,b8:ac:6f:36:08:f5,0,0,0.0,0,0.035,False,False,55346,80,src_port_randomized
FLOW_874230,1499275169.919735,192.168.10.50,192.168.10.3,00:19:b9:0a:69:f1,18:66:da:9b:e3:7d,0,0,0.0,0,0.0,False,False,53,37205,src_port_randomized
FLOW_1019474,1499281645.886002,192.168.10.3,192.168.10.1,18:66:da:9b:e3:7d,00:c1:b1:14:eb:31,0,0,0.0,0,0.0,False,False,53,61149,src_port_randomized
FLOW_870469,1499275005.071254,192.168.10.12,192.168.10.3,b8:ac:6f:36:04:e3,18:66:da:9b:e3:7d,0,0,0.0,0,0.0,False,False,53,36362,src_port_randomized
FLOW_974819,1499278829.58891,192.168.10.5,162.208.20.178,b8:ac:6f:36:0a:8b,00:c1:b1:14:eb:31,0,0,0.0,0,0.0,False,False,443,60303,src_port_randomized
FLOW_618084,1499263110.057853,192.168.10.17,72.21.91.29,00:23:ae:9b:95:67,00:c1:b1:14:eb:31,0,0,0.0,0,0.01,False,False,80,58322,src_port_randomized
FLOW_833317,1499273136.633965,172.16.0.1,192.168.10.51,00:c1:b1:14:eb:31,b8:ac:6f:36:0b:a8,0,0,0.0,0,0.05,False,False,52293,443,src_port_randomized
FLOW_869697,1499274950.4758,192.168.10.51,172.16.0.1,b8:ac:6f:36:0b:a8,00:c1:b1:14:eb:31,0,0,0.0,0,0.0,False,False,443,52862,src_port_randomized
FLOW_859803,1499274582.70849,192.168.10.3,192.168.10.1,18:66:da:9b:e3:7d,00:c1:b1:14:eb:31,0,0,0.0,0,0.0,False,False,53,61104,src_port_randomized
FLOW_130617,1499261300.088475,192.168.10.12,74.119.118.94,b8:ac:6f:36:04:e3,00:c1:b1:14:eb:31,0,0,0.0,0,0.0,False,False,443,39884,src_port_randomized
FLOW_1048948,1499283580.886527,192.168.10.15,172.217.10.110,00:1e:4f:d4:ca:28,00:c1:b1:14:eb:31,0,0,0.0,0,0.01,False,False,443,57581,src_port_randomized
FLOW_754857,1499266393.608777,192.168.10.9,107.20.192.184,b8:ac:6f:1d:1f:6c,00:c1:b1:14:eb:31,0,0,0.0,0,0.0,False,False,443,17799,src_port_randomized
FLOW_956683,1499278467.673297,192.168.10.5,162.208.22.34,b8:ac:6f:36:0a:8b,00:c1:b1:14:eb:31,0,0,0.0,0,0.0,False,False,443,57120,src_port_randomized
FLOW_889964,1499275858.53065,192.168.10.8,192.168.10.3,b8:ac:6f:36:08:f5,18:66:da:9b:e3:7d,0,0,0.0,0,0.0,False,False,53,50540,src_port_randomized
FLOW_972129,1499278777.079848,192.168.10.19,113.29.190.10,00:23:ae:9b:ad:b3,00:c1:b1:14:eb:31,0,0,0.0,0,0.02,False,False,80,49274,src_port_randomized
FLOW_909077,1499276528.416325,23.21.52.141,192.168.10.8,00:c1:b1:14:eb:31,b8:ac:6f:36:08:f5,0,0,0.0,0,0.0,False,False,59120,80,src_port_randomized
FLOW_712484,1499264104.409404,192.168.10.9,63.251.88.56,b8:ac:6f:1d:1f:6c,00:c1:b1:14:eb:31,0,0,0.0,0,0.0,False,False,443,17165,src_port_randomized
FLOW_727659,1499264729.202339,192.168.10.8,192.168.10.50,b8:ac:6f:36:08:f5,00:19:b9:0a:69:f1,0,0,0.0,0,0.0,False,False,21,53086,src_port_randomized
FLOW_882453,1499275602.337653,192.168.10.19,192.168.10.3,00:23:ae:9b:ad:b3,18:66:da:9b:e3:7d,0,0,0.0,0,0.0,False,False,53,36070,src_port_randomized
FLOW_968714,1499278727.309918,162.208.20.178,192.168.10.5,00:c1:b1:14:eb:31,b8:ac:6f:36:0a:8b,0,0,0.0,0,0.0,False,False,59324,443,src_port_randomized
FLOW_757337,1499266543.911915,192.168.10.8,178.255.83.1,b8:ac:6f:36:08:f5,00:c1:b1:14:eb:31,0,0,0.0,0,0.0,False,False,80,53990,src_port_randomized
FLOW_837493,1499273340.221928,192.168.10.3,192.168.10.1,18:66:da:9b:e3:7d,00:c1:b1:14:eb:31,0,0,0.0,0,0.0,False,False,53,61565,src_port_randomized
FLOW_151777,1499262131.222523,192.168.10.9,52.22.119.25,b8:ac:6f:1d:1f:6c,00:c1:b1:14:eb:31,0,0,0.0,0,0.0,False,False,443,16367,src_port_randomized
FLOW_096473,1499260103.170037,192.168.10.51,172.16.0.1,b8:ac:6f:36:0b:a8,00:c1:b1:14:eb:31,0,0,0.0,0,0.005,False,False,443,47893,src_port_randomized
FLOW_976197,1499278866.669243,192.168.10.5,162.208.20.178,b8:ac:6f:36:0a:8b,00:c1:b1:14:eb:31,0,0,0.0,0,0.0,False,False,443,60535,src_port_randomized
FLOW_994344,1499279646.90625,192.168.10.17,104.88.42.42,00:23:ae:9b:95:67,00:c1:b1:14:eb:31,0,0,0.0,0,0.055,False,False,443,41505,src_port_randomized
FLOW_805189,1499271432.662116,192.168.10.51,192.168.10.3,b8:ac:6f:36:0b:a8,18:66:da:9b:e3:7d,0,0,0.0,0,0.0,False,False,53,39651,src_port_randomized
FLOW_926111,1499277462.400994,192.168.10.9,192.168.10.3,b8:ac:6f:1d:1f:6c,18:66:da:9b:e3:7d,0,0,0.0,0,0.0,False,False,53,55869,src_port_randomized
FLOW_949291,1499278326.736404,192.168.10.5,192.168.10.3,b8:ac:6f:36:0a:8b,18:66:da:9b:e3:7d,0,0,0.0,0,0.0,False,False,53,56058,src_port_randomized
FLOW_124992,1499261152.076765,192.168.10.51,91.189.89.240,b8:ac:6f:36:0b:a8,00:c1:b1:14:eb:31,0,0,0.0,0,0.015,False,False,80,46943,src_port_randomized
FLOW_003319,1499255361.982224,192.168.10.16,192.168.10.50,00:23:ae:9b:8a:bf,00:19:b9:0a:69:f1,0,0,0.07,0,0.085,False,False,22,43134,src_port_randomized
FLOW_999508,1499280116.541469,192.168.10.3,192.168.10.1,18:66:da:9b:e3:7d,00:c1:b1:14:eb:31,0,0,0.0,0,0.0,False,False,53,60441,src_port_randomized
FLOW_1014337,1499281253.485583,172.217.12.206,192.168.10.5,00:c1:b1:14:eb:31,b8:ac:6f:36:0a:8b,0,0,0.0,0,0.04,False,False,61014,443,src_port_randomized
FLOW_952310,1499278390.030371,162.208.20.178,192.168.10.5,00:c1:b1:14:eb:31,b8:ac:6f:36:0a:8b,0,0,0.0,0,0.04,False,False,56464,443,src_port_randomized
FLOW_797341,1499271077.579711,192.168.10.16,192.168.10.3,00:23:ae:9b:8a:bf,18:66:da:9b:e3:7d,0,0,0.0,0,0.0,False,False,53,63967,src_port_randomized
FLOW_847163,1499273875.460352,192.168.10.3,192.168.10.15,18:66:da:9b:e3:7d,00:1e:4f:d4:ca:28,0,0,0.0,0,0.0,False,False,56586,389,src_port_randomized
FLOW_953378,1499278407.689774,162.208.22.34,192.168.10.5,00:c1:b1:14:eb:31,b8:ac:6f:36:0a:8b,0,0,0.0,0,0.045,False,False,56636,443,src_port_randomized
FLOW_947527,1499278290.856939,162.208.20.178,192.168.10.5,00:c1:b1:14:eb:31,b8:ac:6f:36:0a:8b,0,0,0.0,0,0.0,False,False,55600,443,src_port_randomized
FLOW_989884,1499279399.101304,172.217.10.230,192.168.10.17,00:c1:b1:14:eb:31,00:23:ae:9b:95:67,0,0,0.0,0,0.145,False,False,46953,443,src_port_randomized
FLOW_077519,1499259432.243669,192.168.10.17,80.82.201.80,00:23:ae:9b:95:67,00:c1:b1:14:eb:31,0,0,0.0,0,0.015,False,False,443,35191,src_port_randomized
FLOW_955930,1499278458.998541,192.168.10.5,192.168.10.3,b8:ac:6f:36:0a:8b,18:66:da:9b:e3:7d,0,0,0.0,0,0.0,False,False,53,55555,src_port_randomized
FLOW_922372,1499277202.522978,192.168.10.9,205.185.216.42,b8:ac:6f:1d:1f:6c,00:c1:b1:14:eb:31,0,0,0.0,0,0.0,False,False,80,21002,src_port_randomized
FLOW_850460,1499274028.898476,192.168.10.8,192.168.10.3,b8:ac:6f:36:08:f5,18:66:da:9b:e3:7d,0,0,0.0,0,0.0,False,False,53,56887,src_port_randomized
FLOW_881735,1499275561.134112,192.168.10.3,192.168.10.1,18:66:da:9b:e3:7d,00:c1:b1:14:eb:31,0,0,0.0,0,0.0,False,False,53,60061,src_port_randomized
FLOW_811934,1499271783.848296,192.168.10.17,192.168.10.3,00:23:ae:9b:95:67,18:66:da:9b:e3:7d,0,0,0.0,0,0.0,False,False,53,10870,src_port_randomized
FLOW_237061,1499262361.172777,192.168.10.9,192.168.10.3,b8:ac:6f:1d:1f:6c,18:66:da:9b:e3:7d,0,0,0.0,0,0.0,False,False,53,49524,src_port_randomized
FLOW_950809,1499278353.805074,23.61.187.27,192.168.10.14,00:c1:b1:14:eb:31,b8:ac:6f:36:07:ee,0,0,0.0,0,0.0,False,False,56222,80,src_port_randomized
FLOW_979358,1499278924.985266,192.168.10.17,192.168.10.3,00:23:ae:9b:95:67,18:66:da:9b:e3:7d,0,0,0.0,0,0.0,False,False,53,6011,src_port_randomized
FLOW_817236,1499272075.642836,192.168.10.14,192.168.10.3,b8:ac:6f:36:07:ee,18:66:da:9b:e3:7d,0,0,0.0,0,0.0,False,False,53,56254,src_port_randomized
FLOW_056733,1499258428.780221,192.168.10.50,192.168.10.3,00:19:b9:0a:69:f1,18:66:da:9b:e3:7d,0,0,0.0,0,0.0,False,False,53,5776,src_port_randomized
FLOW_141473,1499261742.33358,192.168.10.12,63.251.98.12,b8:ac:6f:36:04:e3,00:c1:b1:14:eb:31,0,0,0.0,0,0.0,False,False,80,34854,src_port_randomized
FLOW_093383,1499260035.118246,192.168.10.17,23.50.75.27,00:23:ae:9b:95:67,00:c1:b1:14:eb:31,0,0,0.0,0,0.0,False,False,80,51449,src_port_randomized
FLOW_945564,1499278262.122377,192.168.10.5,162.208.20.178,b8:ac:6f:36:0a:8b,00:c1:b1:14:eb:31,0,0,0.0,0,0.0,False,False,443,55176,src_port_randomized
FLOW_728360,1499264833.138075,208.93.105.173,192.168.10.15,00:c1:b1:14:eb:31,00:1e:4f:d4:ca:28,0,0,0.0,0,0.0,False,False,55290,443,src_port_randomized
FLOW_152064,1499262133.391451,192.168.10.16,172.217.10.70,00:23:ae:9b:8a:bf,00:c1:b1:14:eb:31,0,0,0.0,0,0.04,False,False,443,35546,src_port_randomized
FLOW_958244,1499278486.332551,192.168.10.19,211.234.242.160,00:23:ae:9b:ad:b3,00:c1:b1:14:eb:31,0,0,0.0,0,0.01,False,False,80,41889,src_port_randomized
FLOW_780811,1499268649.287735,192.168.10.16,68.67.178.230,00:23:ae:9b:8a:bf,00:c1:b1:14:eb:31,0,0,0.0,0,0.0,False,False,443,51850,src_port_randomized
FLOW_1010230,1499281042.861155,192.168.10.3,192.168.10.1,18:66:da:9b:e3:7d,00:c1:b1:14:eb:31,0,0,0.0,0,0.0,False,False,53,60908,src_port_randomized
FLOW_749958,1499266176.7027,192.168.10.14,192.168.10.3,b8:ac:6f:36:07:ee,18:66:da:9b:e3:7d,0,0,0.0,0,0.0,False,False,53,64965,src_port_randomized
FLOW_712440,1499264103.43144,52.205.153.11,192.168.10.9,00:c1:b1:14:eb:31,b8:ac:6f:1d:1f:6c,0,0,0.0,0,0.015,False,False,17108,443,src_port_randomized
FLOW_1065890,1499284636.750178,192.168.10.19,178.255.83.1,00:23:ae:9b:ad:b3,00:c1:b1:14:eb:31,0,0,0.0,0,0.02,False,False,80,49460,src_port_randomized
FLOW_960421,1499278530.58913,162.208.20.178,192.168.10.5,00:c1:b1:14:eb:31,b8:ac:6f:36:0a:8b,0,0,0.0,0,0.005,False,False,57829,443,src_port_randomized
FLOW_745717,1499266032.874279,192.168.10.16,54.192.37.221,00:23:ae:9b:8a:bf,00:c1:b1:14:eb:31,0,0,0.0,0,0.0,False,False,443,34660,src_port_randomized
FLOW_913761,1499276698.425277,192.168.10.17,68.67.178.170,00:23:ae:9b:95:67,00:c1:b1:14:eb:31,0,0,0.0,0,0.0,False,False,443,56310,src_port_randomized
FLOW_981441,1499279055.836211,192.168.10.19,23.208.162.230,00:23:ae:9b:ad:b3,00:c1:b1:14:eb:31,0,0,0.0,0,0.155,False,False,443,42193,src_port_randomized
FLOW_100828,1499260395.196086,192.168.10.15,192.168.10.3,00:1e:4f:d4:ca:28,18:66:da:9b:e3:7d,0,0,0.0,0,0.0,False,False,53,64419,src_port_randomized
FLOW_777924,1499268139.04481,192.168.10.16,54.192.37.173,00:23:ae:9b:8a:bf,00:c1:b1:14:eb:31,0,0,0.0,0,0.075,False,False,443,54462,src_port_randomized
FLOW_935473,1499278083.812658,192.168.10.5,162.208.20.178,b8:ac:6f:36:0a:8b,00:c1:b1:14:eb:31,0,0,0.0,0,0.0,False,False,443,53697,src_port_randomized
FLOW_993204,1499279620.418691,192.168.10.17,63.251.88.56,00:23:ae:9b:95:67,00:c1:b1:14:eb:31,0,0,0.0,0,0.015,False,False,443,35641,src_port_randomized
FLOW_901648,1499276146.25727,192.168.10.14,192.168.10.3,b8:ac:6f:36:07:ee,18:66:da:9b:e3:7d,0,0,0.0,0,0.0,False,False,53,54331,src_port_randomized
FLOW_885543,1499275784.201057,192.168.10.25,151.101.209.127,00:25:00:a8:c4:60,00:c1:b1:14:eb:31,0,0,0.0,0,0.005,False,False,443,52748,src_port_randomized
FLOW_903113,1499276159.90545,192.168.10.8,151.101.22.2,b8:ac:6f:36:08:f5,00:c1:b1:14:eb:31,0,0,0.0,0,0.005,False,False,443,58532,src_port_randomized
FLOW_697420,1499263825.350486,157.240.18.35,192.168.10.51,00:c1:b1:14:eb:31,b8:ac:6f:36:0b:a8,0,0,0.0,0,0.035,False,False,51795,443,src_port_randomized
FLOW_069878,1499259113.434633,192.168.10.14,204.11.109.68,b8:ac:6f:36:07:ee,00:c1:b1:14:eb:31,0,0,0.0,0,0.0,False,False,80,50607,src_port_randomized
FLOW_014437,1499255899.397761,192.168.10.17,192.168.10.3,00:23:ae:9b:95:67,18:66:da:9b:e3:7d,0,0,0.0,0,0.0,False,False,53,34921,src_port_randomized
FLOW_857411,1499274374.832484,23.50.75.27,192.168.10.14,00:c1:b1:14:eb:31,b8:ac:6f:36:07:ee,0,0,0.0,0,0.05,False,False,54978,80,src_port_randomized
FLOW_618037,1499263108.613461,192.168.10.50,192.168.10.3,00:19:b9:0a:69:f1,18:66:da:9b:e3:7d,0,0,0.0,0,0.0,False,False,53,56837,src_port_randomized
FLOW_981052,1499279037.90866,54.192.36.253,192.168.10.17,00:c1:b1:14:eb:31,00:23:ae:9b:95:67,0,0,0.0,0,0.02,False,False,47055,443,src_port_randomized
FLOW_047945,1499257872.234864,192.168.10.8,69.4.95.11,b8:ac:6f:36:08:f5,00:c1:b1:14:eb:31,0,0,0.0,0,0.0,False,False,80,49875,src_port_randomized
FLOW_054187,1499258357.31014,192.168.10.50,192.168.10.16,00:19:b9:0a:69:f1,00:23:ae:9b:8a:bf,0,0,0.0,0,0.005,False,False,44440,22,src_port_randomized
FLOW_056665,1499258420.060732,192.168.10.12,192.168.10.3,b8:ac:6f:36:04:e3,18:66:da:9b:e3:7d,0,0,0.0,0,0.0,False,False,88,54158,src_port_randomized
FLOW_730859,1499264938.597595,72.21.91.29,192.168.10.15,00:c1:b1:14:eb:31,00:1e:4f:d4:ca:28,0,0,0.0,0,0.02,False,False,55257,80,src_port_randomized
FLOW_966093,1499278671.507634,192.168.10.5,192.168.10.3,b8:ac:6f:36:0a:8b,18:66:da:9b:e3:7d,0,0,0.0,0,0.0,False,False,53,50104,src_port_randomized
FLOW_1011080,1499281055.455669,192.168.10.3,192.168.10.1,18:66:da:9b:e3:7d,00:c1:b1:14:eb:31,0,0,0.0,0,0.0,False,False,53,60875,src_port_randomized
FLOW_907934,1499276454.04957,192.168.10.50,192.168.10.15,00:19:b9:0a:69:f1,00:1e:4f:d4:ca:28,0,0,0.0,0,0.0,False,False,56889,22,src_port_randomized
FLOW_803345,1499271331.197191,192.168.10.5,192.168.10.3,b8:ac:6f:36:0a:8b,18:66:da:9b:e3:7d,0,0,0.0,0,0.0,False,False,53,65071,src_port_randomized
FLOW_829335,1499272901.396861,192.168.10.19,192.168.10.3,00:23:ae:9b:ad:b3,18:66:da:9b:e3:7d,0,0,0.0,0,0.0,False,False,53,34817,src_port_randomized
FLOW_854241,1499274250.901186,172.217.7.132,192.168.10.5,00:c1:b1:14:eb:31,b8:ac:6f:36:0a:8b,0,0,0.0,0,0.015,False,False,52846,443,src_port_randomized
FLOW_1047080,1499283500.304556,173.241.242.143,192.168.10.25,00:c1:b1:14:eb:31,00:25:00:a8:c4:60,0,0,0.0,0,0.005,False,False,53713,443,src_port_randomized
FLOW_058692,1499258587.482709,172.217.10.34,192.168.10.8,00:c1:b1:14:eb:31,b8:ac:6f:36:08:f5,0,0,0.0,0,0.04,False,False,50624,443,src_port_randomized
FLOW_985148,1499279197.556082,172.217.7.14,192.168.10.9,00:c1:b1:14:eb:31,b8:ac:6f:1d:1f:6c,0,0,0.0,0,0.005,False,False,22387,443,src_port_randomized
FLOW_842713,1499273602.237031,192.168.10.50,192.168.10.3,00:19:b9:0a:69:f1,18:66:da:9b:e3:7d,0,0,0.0,0,0.0,False,False,389,33240,src_port_randomized
FLOW_713714,1499264236.776023,192.229.173.173,192.168.10.8,00:c1:b1:14:eb:31,b8:ac:6f:36:08:f5,0,0,0.0,0,0.055,False,False,53006,443,src_port_randomized
FLOW_751787,1499266270.271496,69.172.216.55,192.168.10.19,00:c1:b1:14:eb:31,00:23:ae:9b:ad:b3,0,0,0.0,0,0.11,False,False,55356,443,src_port_randomized
FLOW_1025556,1499282039.942777,192.168.10.12,104.79.143.90,b8:ac:6f:36:04:e3,00:c1:b1:14:eb:31,0,0,0.0,0,0.0,False,False,443,45068,src_port_randomized
FLOW_016566,1499255943.422657,192.168.10.9,192.168.10.3,b8:ac:6f:1d:1f:6c,18:66:da:9b:e3:7d,0,0,0.0,0,0.0,False,False,53,54187,src_port_randomized
FLOW_056555,1499258415.38357,188.165.145.88,192.168.10.8,00:c1:b1:14:eb:31,b8:ac:6f:36:08:f5,0,0,0.0,0,0.02,False,False,50581,80,src_port_randomized
FLOW_1062459,1499284357.96588,172.217.10.2,192.168.10.19,00:c1:b1:14:eb:31,00:23:ae:9b:ad:b3,0,0,0.0,0,0.04,False,False,52123,443,src_port_randomized
FLOW_733171,1499265288.764598,192.168.10.50,192.168.10.3,00:19:b9:0a:69:f1,18:66:da:9b:e3:7d,0,0,0.0,0,0.0,False,False,53,32771,src_port_randomized
