flow_id,timestamp,src_ip,dst_ip,src_mac,dst_mac,label,original_label,predicted_label,attack_probability,prediction_type,correct_prediction
FLOW_615897,1499263106.430695,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,0.995,FP,False
FLOW_616718,1499263106.711703,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,0.935,FP,False
FLOW_620450,1499263121.908278,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,0.99,FP,False
FLOW_620798,1499263122.005251,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,0.97,FP,False
FLOW_622615,1499263122.535253,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,0.995,FP,False
FLOW_623106,1499263122.701849,192.168.10.50,172.16.0.1,00:19:b9:0a:69:f1,00:c1:b1:14:eb:31,0,BENIGN,1,0.845,FP,False
FLOW_623124,1499263122.714268,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,0.98,FP,False
FLOW_623129,1499263122.717285,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,1.0,FP,False
FLOW_623132,1499263122.717892,192.168.10.50,172.16.0.1,00:19:b9:0a:69:f1,00:c1:b1:14:eb:31,0,BENIGN,1,0.52,FP,False
FLOW_625397,1499263123.453224,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,0.965,FP,False
FLOW_625431,1499263123.462222,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,0.955,FP,False
FLOW_625825,1499263123.629889,192.168.10.50,172.16.0.1,00:19:b9:0a:69:f1,00:c1:b1:14:eb:31,0,BENIGN,1,0.8,FP,False
FLOW_625829,1499263123.631247,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,0.825,FP,False
FLOW_625865,1499263123.653241,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,1.0,FP,False
FLOW_625877,1499263123.653254,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,0.645,FP,False
FLOW_625515,1499263123.491232,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,1.0,FP,False
FLOW_625961,1499263123.697916,192.168.10.50,172.16.0.1,00:19:b9:0a:69:f1,00:c1:b1:14:eb:31,0,BENIGN,1,0.54,FP,False
FLOW_625612,1499263123.522221,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,0.96,FP,False
FLOW_624867,1499263123.271237,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,0.91,FP,False
FLOW_625655,1499263123.536217,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,0.955,FP,False
FLOW_627471,1499263138.225813,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,0.67,FP,False
FLOW_628919,1499263138.67376,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,0.53,FP,False
FLOW_628656,1499263138.595794,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,0.93,FP,False
FLOW_628964,1499263138.699774,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,0.95,FP,False
FLOW_628972,1499263138.701943,192.168.10.50,172.16.0.1,00:19:b9:0a:69:f1,00:c1:b1:14:eb:31,0,BENIGN,1,0.875,FP,False
FLOW_628985,1499263138.705774,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,0.71,FP,False
FLOW_629029,1499263138.715829,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,0.865,FP,False
FLOW_628995,1499263138.713837,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,0.715,FP,False
FLOW_629030,1499263138.715831,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,0.99,FP,False
FLOW_629650,1499263138.879824,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,0.975,FP,False
FLOW_629680,1499263138.886811,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,0.525,FP,False
FLOW_629681,1499263138.886812,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,0.535,FP,False
FLOW_629690,1499263138.886848,192.168.10.50,172.16.0.1,00:19:b9:0a:69:f1,00:c1:b1:14:eb:31,0,BENIGN,1,1.0,FP,False
FLOW_630039,1499263138.992781,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,0.825,FP,False
FLOW_632020,1499263139.666817,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,1.0,FP,False
FLOW_632142,1499263139.710753,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,1.0,FP,False
FLOW_631647,1499263139.525772,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,0.975,FP,False
FLOW_631657,1499263139.529788,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,0.97,FP,False
FLOW_631675,1499263139.535757,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,0.915,FP,False
FLOW_632268,1499263139.766763,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,0.74,FP,False
FLOW_632270,1499263139.76682,192.168.10.50,172.16.0.1,00:19:b9:0a:69:f1,00:c1:b1:14:eb:31,0,BENIGN,1,0.905,FP,False
FLOW_632286,1499263139.773878,192.168.10.50,172.16.0.1,00:19:b9:0a:69:f1,00:c1:b1:14:eb:31,0,BENIGN,1,0.805,FP,False
FLOW_632297,1499263139.779737,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,1.0,FP,False
FLOW_632831,1499263139.929748,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,0.775,FP,False
FLOW_633087,1499263140.016757,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,0.815,FP,False
FLOW_632190,1499263139.733804,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,0.995,FP,False
FLOW_634498,1499263140.488755,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,1.0,FP,False
FLOW_633811,1499263140.268748,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,0.815,FP,False
FLOW_634066,1499263140.35177,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,1.0,FP,False
FLOW_639452,1499263155.72231,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,0.675,FP,False
FLOW_639348,1499263155.687297,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,0.82,FP,False
FLOW_639368,1499263155.695303,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,0.825,FP,False
FLOW_639372,1499263155.698298,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,0.805,FP,False
FLOW_639614,1499263155.77534,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,0.995,FP,False
FLOW_639431,1499263155.715327,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,0.955,FP,False
FLOW_639471,1499263155.728308,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,0.98,FP,False
FLOW_639917,1499263155.878308,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,0.67,FP,False
FLOW_639948,1499263155.883309,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,1.0,FP,False
FLOW_642026,1499263156.50629,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,0.9444444444444444,FP,False
FLOW_642437,1499263156.63128,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,0.965,FP,False
FLOW_643029,1499263156.820276,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,0.84,FP,False
FLOW_643186,1499263156.873275,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,0.99,FP,False
FLOW_643571,1499263156.999277,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,0.99,FP,False
FLOW_641156,1499263156.234282,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,0.925,FP,False
FLOW_641698,1499263156.400292,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,0.985,FP,False
FLOW_644970,1499263171.955826,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,0.98,FP,False
FLOW_645122,1499263172.025861,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,1.0,FP,False
FLOW_645120,1499263172.025856,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,0.975,FP,False
FLOW_645136,1499263172.026022,192.168.10.50,172.16.0.1,00:19:b9:0a:69:f1,00:c1:b1:14:eb:31,0,BENIGN,1,1.0,FP,False
FLOW_645146,1499263172.026865,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,0.965,FP,False
FLOW_645291,1499263172.089872,192.168.10.50,172.16.0.1,00:19:b9:0a:69:f1,00:c1:b1:14:eb:31,0,BENIGN,1,1.0,FP,False
FLOW_645863,1499263172.241839,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,0.94,FP,False
FLOW_646963,1499263172.597822,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,1.0,FP,False
FLOW_648223,1499263173.009848,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,0.99,FP,False
FLOW_648977,1499263173.246823,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,0.99,FP,False
FLOW_646797,1499263172.537856,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,0.985,FP,False
FLOW_651131,1499263173.988865,192.168.10.50,172.16.0.1,00:19:b9:0a:69:f1,00:c1:b1:14:eb:31,0,BENIGN,1,0.975,FP,False
FLOW_651178,1499263174.013789,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,1.0,FP,False
FLOW_650729,1499263173.828793,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,0.965,FP,False
FLOW_651177,1499263174.012883,192.168.10.50,172.16.0.1,00:19:b9:0a:69:f1,00:c1:b1:14:eb:31,0,BENIGN,1,1.0,FP,False
FLOW_647326,1499263172.717868,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,1.0,FP,False
FLOW_651616,1499263174.164781,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,1.0,FP,False
FLOW_651448,1499263174.112782,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,1.0,FP,False
FLOW_647993,1499263172.926822,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,1.0,FP,False
FLOW_652509,1499263174.487775,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,0.655,FP,False
FLOW_652760,1499263174.633956,192.168.10.50,172.16.0.1,00:19:b9:0a:69:f1,00:c1:b1:14:eb:31,0,BENIGN,1,0.99,FP,False
FLOW_648719,1499263173.165814,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,0.885,FP,False
FLOW_655453,1499263189.017348,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,0.98,FP,False
FLOW_655994,1499263189.194352,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,0.99,FP,False
FLOW_655999,1499263189.197342,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,1.0,FP,False
FLOW_656008,1499263189.201363,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,0.99,FP,False
FLOW_656011,1499263189.204348,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,0.805,FP,False
FLOW_656930,1499263189.47934,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,1.0,FP,False
FLOW_657068,1499263189.520322,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,1.0,FP,False
FLOW_657271,1499263189.569357,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,1.0,FP,False
FLOW_657730,1499263189.696336,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,1.0,FP,False
FLOW_658540,1499263189.955344,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,0.71,FP,False
FLOW_658719,1499263190.017336,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,0.96,FP,False
FLOW_659212,1499263190.204289,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,0.78,FP,False
FLOW_659226,1499263190.221358,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,1.0,FP,False
FLOW_659256,1499263190.221508,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,0.91,FP,False
FLOW_659286,1499263190.227302,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,0.905,FP,False
FLOW_659389,1499263190.281955,192.168.10.50,172.16.0.1,00:19:b9:0a:69:f1,00:c1:b1:14:eb:31,0,BENIGN,1,0.91,FP,False
FLOW_658951,1499263190.09735,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,1.0,FP,False
FLOW_659515,1499263190.337369,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,0.965,FP,False
FLOW_660035,1499263190.490327,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,1.0,FP,False
FLOW_660036,1499263190.490331,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,1.0,FP,False
FLOW_660073,1499263190.50431,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,1.0,FP,False
FLOW_660075,1499263190.505314,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,1.0,FP,False
FLOW_659838,1499263190.434331,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,1.0,FP,False
FLOW_660468,1499263190.637334,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,0.515,FP,False
FLOW_660880,1499263190.774348,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,0.9999657097288676,FP,False
FLOW_660885,1499263190.774352,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,0.98,FP,False
FLOW_660886,1499263190.774354,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,0.98,FP,False
FLOW_659165,1499263190.164347,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,0.985,FP,False
FLOW_660600,1499263190.674315,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,0.915,FP,False
FLOW_664860,1499263205.778037,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,0.99,FP,False
FLOW_664892,1499263205.788896,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,0.99,FP,False
FLOW_664901,1499263205.791885,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,0.985,FP,False
FLOW_665004,1499263205.847894,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,0.82,FP,False
FLOW_658001,1499263189.777339,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,0.995,FP,False
FLOW_664967,1499263205.823892,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,1.0,FP,False
FLOW_665010,1499263205.851914,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,0.995,FP,False
FLOW_658098,1499263189.809375,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,0.975,FP,False
FLOW_658099,1499263189.809376,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,0.98,FP,False
FLOW_665214,1499263205.912177,192.168.10.50,172.16.0.1,00:19:b9:0a:69:f1,00:c1:b1:14:eb:31,0,BENIGN,1,1.0,FP,False
FLOW_665360,1499263205.960913,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,1.0,FP,False
FLOW_666987,1499263206.446896,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,0.96,FP,False
FLOW_667418,1499263206.581864,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,0.99,FP,False
FLOW_667431,1499263206.588883,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,0.975,FP,False
FLOW_667908,1499263206.75796,192.168.10.50,172.16.0.1,00:19:b9:0a:69:f1,00:c1:b1:14:eb:31,0,BENIGN,1,0.895,FP,False
FLOW_667911,1499263206.759849,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,1.0,FP,False
FLOW_667914,1499263206.761895,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,0.92,FP,False
FLOW_667916,1499263206.762907,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,0.92,FP,False
FLOW_667982,1499263206.774877,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,0.62,FP,False
FLOW_666337,1499263206.248881,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,0.975,FP,False
FLOW_666321,1499263206.241887,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,1.0,FP,False
FLOW_667822,1499263206.714892,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,0.98,FP,False
FLOW_667225,1499263206.517881,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,0.995,FP,False
FLOW_668132,1499263206.816844,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,0.925,FP,False
FLOW_669129,1499263207.127849,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,0.975,FP,False
FLOW_670075,1499263207.454844,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,0.65,FP,False
FLOW_670086,1499263207.462834,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,1.0,FP,False
FLOW_667624,1499263206.65087,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,0.99,FP,False
FLOW_667825,1499263206.716876,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,0.975,FP,False
FLOW_668208,1499263206.842883,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,0.96,FP,False
FLOW_668245,1499263206.85587,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,0.945,FP,False
FLOW_669108,1499263207.122896,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,0.995,FP,False
FLOW_671361,1499263222.112438,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,1.0,FP,False
FLOW_671441,1499263222.143932,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,1.0,FP,False
FLOW_671453,1499263222.149916,192.168.10.50,172.16.0.1,00:19:b9:0a:69:f1,00:c1:b1:14:eb:31,0,BENIGN,1,0.525,FP,False
FLOW_671456,1499263222.172468,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,1.0,FP,False
FLOW_671496,1499263222.183358,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,0.99,FP,False
FLOW_671504,1499263222.186547,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,1.0,FP,False
FLOW_671499,1499263222.184347,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,0.89,FP,False
FLOW_671563,1499263222.21995,192.168.10.50,172.16.0.1,00:19:b9:0a:69:f1,00:c1:b1:14:eb:31,0,BENIGN,1,0.995,FP,False
FLOW_671630,1499263222.250261,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,0.88,FP,False
FLOW_671638,1499263222.252526,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,1.0,FP,False
FLOW_671639,1499263222.252811,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,0.75,FP,False
FLOW_666265,1499263206.225908,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,0.98,FP,False
FLOW_671667,1499263222.27143,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,0.74,FP,False
FLOW_671927,1499263222.38639,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,0.975,FP,False
FLOW_672208,1499263222.497383,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,0.985,FP,False
FLOW_672361,1499263222.529425,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,0.995,FP,False
FLOW_672441,1499263222.545446,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,1.0,FP,False
FLOW_673227,1499263222.752413,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,1.0,FP,False
FLOW_673678,1499263222.899402,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,0.995,FP,False
FLOW_673686,1499263222.903391,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,0.975,FP,False
FLOW_674330,1499263223.116397,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,1.0,FP,False
FLOW_674360,1499263223.127396,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,0.98,FP,False
FLOW_675020,1499263223.329395,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,0.97,FP,False
